sequenceID,min.log.lambda,max.log.lambda,labels,errors
412_chr3,-3.253612875,-3.103887804,1,1
412_chr3,-3.103887804,-3.031660658,1,1
412_chr3,-3.031660658,-2.914153511,1,1
412_chr3,-2.914153511,-2.865251884,1,1
412_chr3,-2.865251884,-2.806348455,1,1
412_chr3,-2.806348455,-2.337905367,1,0
412_chr3,-2.337905367,-2.014285472,1,0
412_chr3,-2.014285472,Inf,1,0
412_chr4,#NAME?,-3.253288397,1,0
412_chr4,-3.253288397,-3.243836309,1,0
412_chr4,-3.243836309,-3.169278534,1,0
412_chr4,-3.169278534,-3.127558088,1,0
412_chr4,-3.127558088,-2.925145729,1,0
412_chr4,-2.925145729,-2.783995747,1,0
412_chr4,-2.783995747,-2.707570983,1,0
412_chr4,-2.707570983,-2.701790984,1,0
412_chr4,-2.701790984,-2.559437436,1,0
412_chr4,-2.559437436,-2.084490719,1,0
412_chr4,-2.084490719,0.702937956,1,0
412_chr4,0.702937956,Inf,1,1
413_chr1,#NAME?,-3.009677989,1,1
413_chr1,-3.009677989,-2.91890722,1,1
413_chr1,-2.91890722,-2.898945613,1,1
413_chr1,-2.898945613,-2.877893304,1,1
413_chr1,-2.877893304,-2.837177403,1,1
413_chr1,-2.837177403,-2.784316176,1,1
413_chr1,-2.784316176,-2.66610173,1,1
413_chr1,-2.66610173,-2.185935321,1,1
413_chr1,-2.185935321,-2.148199173,1,1
413_chr1,-2.148199173,-1.191500828,1,1
413_chr1,-1.191500828,-0.563619845,1,1
413_chr1,-0.563619845,Inf,1,0
413_chr11,#NAME?,-3.4766822,1,1
413_chr11,-3.4766822,-3.437675559,1,1
413_chr11,-3.437675559,-3.339682581,1,1
413_chr11,-3.339682581,-3.277655261,1,1
413_chr11,-3.277655261,-3.264227881,1,1
413_chr11,-3.264227881,-3.19261624,1,1
413_chr11,-3.19261624,-2.904696757,1,1
413_chr11,-2.904696757,-2.780829329,1,1
413_chr11,-2.780829329,-2.735844029,1,1
413_chr11,-2.735844029,-2.605788776,1,1
413_chr11,-2.605788776,Inf,1,0
413_chr17,#NAME?,-3.445110033,1,1
413_chr17,-3.445110033,-3.281306651,1,1
413_chr17,-3.281306651,-3.08353081,1,1
413_chr17,-3.08353081,-2.69612213,1,1
413_chr17,-2.69612213,-2.457788144,1,1
413_chr17,-2.457788144,-2.420919099,1,1
413_chr17,-2.420919099,-1.636617394,1,1
413_chr17,-1.636617394,Inf,1,0
413_chr2,#NAME?,-3.312880647,1,1
413_chr2,-3.312880647,-3.153804455,1,1
413_chr2,-3.153804455,-3.110556138,1,1
413_chr2,-3.110556138,-2.97628151,1,1
413_chr2,-2.97628151,-2.971641099,1,1
413_chr2,-2.971641099,-2.7166578,1,1
413_chr2,-2.7166578,-2.51446014,1,1
413_chr2,-2.51446014,-2.157910234,1,1
413_chr2,-2.157910234,-1.862224508,1,1
413_chr2,-1.862224508,Inf,1,0
413_chr3,#NAME?,-3.70772924,1,1
413_chr3,-3.70772924,-3.544395315,1,1
413_chr3,-3.544395315,-3.52375716,1,1
413_chr3,-3.52375716,-3.518398968,1,1
413_chr3,-3.518398968,-3.477927795,1,1
413_chr3,-3.477927795,-3.471982752,1,1
413_chr3,-3.471982752,-3.245629393,1,1
413_chr3,-3.245629393,-3.178089103,1,1
413_chr3,-3.178089103,-3.001052304,1,1
413_chr3,-3.001052304,-2.967853248,1,1
413_chr3,-2.967853248,-2.595141026,1,1
413_chr3,-2.595141026,Inf,1,0
413_chr4,#NAME?,-3.625585914,1,1
413_chr4,-3.625585914,-3.564340356,1,1
413_chr4,-3.564340356,-3.435423525,1,1
413_chr4,-3.435423525,-3.403719543,1,1
413_chr4,-3.403719543,-3.389941265,1,1
413_chr4,-3.389941265,-3.381672442,1,1
413_chr4,-3.381672442,-3.322867083,1,1
413_chr4,-3.322867083,-3.306380975,1,1
413_chr4,-3.306380975,-3.27472909,1,1
413_chr4,-3.27472909,-3.01285561,1,1
413_chr4,-3.01285561,-2.608761053,1,1
413_chr4,-2.608761053,-2.586749028,1,1
413_chr4,-2.586749028,-2.513418478,1,1
413_chr4,-2.513418478,-1.541448196,1,1
413_chr4,-1.541448196,Inf,1,0
414_chr1,#NAME?,-3.325783469,1,1
414_chr1,-3.325783469,-3.304776914,1,1
414_chr1,-3.304776914,-3.166778524,1,1
414_chr1,-3.166778524,-3.150712397,1,1
414_chr1,-3.150712397,-2.915923829,1,1
414_chr1,-2.915923829,-2.805427409,1,1
414_chr1,-2.805427409,-2.595170744,1,1
414_chr1,-2.595170744,-2.185082655,1,1
414_chr1,-2.185082655,-0.78075361,1,1
414_chr1,-0.78075361,Inf,1,0
414_chr11,#NAME?,-3.821197451,1,1
414_chr11,-3.821197451,-3.703547817,1,1
414_chr11,-3.703547817,-3.701687027,1,1
414_chr11,-3.701687027,-3.657410889,1,1
414_chr11,-3.657410889,-3.580172201,1,1
414_chr11,-3.580172201,-3.544244093,1,1
414_chr11,-3.544244093,-3.424578449,1,1
414_chr11,-3.424578449,-3.155548738,1,1
414_chr11,-3.155548738,-2.641817047,1,0
414_chr11,-2.641817047,Inf,1,0
414_chr17,#NAME?,-3.66413836,1,1
414_chr17,-3.66413836,-3.596297839,1,1
414_chr17,-3.596297839,-3.520932016,1,1
414_chr17,-3.520932016,-3.379965634,1,1
414_chr17,-3.379965634,-3.374465618,1,1
414_chr17,-3.374465618,-3.259420271,1,1
414_chr17,-3.259420271,-2.903019046,1,1
414_chr17,-2.903019046,-2.879069828,1,1
414_chr17,-2.879069828,-2.843931978,1,1
414_chr17,-2.843931978,Inf,1,0
414_chr2,#NAME?,-3.584070386,1,1
414_chr2,-3.584070386,-3.577253189,1,1
414_chr2,-3.577253189,-3.53482698,1,1
414_chr2,-3.53482698,-3.487753045,1,1
414_chr2,-3.487753045,-3.406485045,1,1
414_chr2,-3.406485045,-3.076021393,1,1
414_chr2,-3.076021393,-2.999684512,1,1
414_chr2,-2.999684512,-2.989750406,1,1
414_chr2,-2.989750406,-2.794237159,1,1
414_chr2,-2.794237159,-2.288787208,1,0
414_chr2,-2.288787208,Inf,1,0
414_chr3,#NAME?,-3.198022918,1,1
414_chr3,-3.198022918,-2.998157164,1,1
414_chr3,-2.998157164,-2.903852478,1,1
414_chr3,-2.903852478,-2.646789371,1,1
414_chr3,-2.646789371,-2.577475383,1,1
414_chr3,-2.577475383,-2.469958482,1,1
414_chr3,-2.469958482,-2.45114501,1,1
414_chr3,-2.45114501,-1.92413702,1,1
414_chr3,-1.92413702,Inf,1,0
414_chr4,#NAME?,-3.231140132,1,1
414_chr4,-3.231140132,-3.208133945,1,1
414_chr4,-3.208133945,-3.202340474,1,1
414_chr4,-3.202340474,-3.112708087,1,1
414_chr4,-3.112708087,-3.011607903,1,1
414_chr4,-3.011607903,-2.768218221,1,1
414_chr4,-2.768218221,-2.710091574,1,1
414_chr4,-2.710091574,-2.66535738,1,1
414_chr4,-2.66535738,-2.392249253,1,1
414_chr4,-2.392249253,-1.925279082,1,1
414_chr4,-1.925279082,Inf,1,0
415_chr1,#NAME?,-2.646291296,1,1
415_chr1,-2.646291296,-2.519183945,1,1
415_chr1,-2.519183945,-2.287768911,1,1
415_chr1,-2.287768911,-2.176457189,1,1
415_chr1,-2.176457189,-2.151408421,1,1
415_chr1,-2.151408421,-2.14742942,1,1
415_chr1,-2.14742942,-2.110468706,1,1
415_chr1,-2.110468706,-1.957856649,1,1
415_chr1,-1.957856649,-1.885546372,1,1
415_chr1,-1.885546372,-1.717266255,1,1
415_chr1,-1.717266255,-1.587306201,1,1
415_chr1,-1.587306201,0.794861714,1,1
415_chr1,0.794861714,Inf,1,0
415_chr11,#NAME?,-3.367216285,1,1
415_chr11,-3.367216285,-3.341884531,1,1
415_chr11,-3.341884531,-3.175752043,1,1
415_chr11,-3.175752043,-3.171773218,1,1
415_chr11,-3.171773218,-3.138419788,1,1
415_chr11,-3.138419788,-3.092283413,1,1
415_chr11,-3.092283413,-3.075703059,1,1
415_chr11,-3.075703059,-2.737272818,1,1
415_chr11,-2.737272818,-2.434238944,1,1
415_chr11,-2.434238944,-2.282671552,1,1
415_chr11,-2.282671552,-1.853148289,1,1
415_chr11,-1.853148289,-1.725960303,1,1
415_chr11,-1.725960303,Inf,1,0
415_chr17,#NAME?,-3.649371531,1,1
415_chr17,-3.649371531,-3.304460466,1,1
415_chr17,-3.304460466,-3.276603056,1,1
415_chr17,-3.276603056,-3.159817724,1,1
415_chr17,-3.159817724,-3.051822775,1,1
415_chr17,-3.051822775,-2.96413202,1,1
415_chr17,-2.96413202,-2.935146073,1,1
415_chr17,-2.935146073,-2.809247631,1,1
415_chr17,-2.809247631,-2.367846317,1,1
415_chr17,-2.367846317,-2.204172866,1,1
415_chr17,-2.204172866,-2.086808495,1,1
415_chr17,-2.086808495,-1.874778097,1,1
415_chr17,-1.874778097,Inf,1,0
415_chr2,#NAME?,-2.668066033,1,1
415_chr2,-2.668066033,-2.64319083,1,1
415_chr2,-2.64319083,-2.460680969,1,1
415_chr2,-2.460680969,-2.392833882,1,1
415_chr2,-2.392833882,-2.081656567,1,1
415_chr2,-2.081656567,-2.030322277,1,1
415_chr2,-2.030322277,-1.952600669,1,0
415_chr2,-1.952600669,-1.793100469,1,0
415_chr2,-1.793100469,-1.0969494,1,0
415_chr2,-1.0969494,-1.016443719,1,1
415_chr2,-1.016443719,-1.012390836,1,0
415_chr2,-1.012390836,Inf,1,0
415_chr3,#NAME?,-3.385711612,1,1
415_chr3,-3.385711612,-3.247758108,1,1
415_chr3,-3.247758108,-3.137956414,1,1
415_chr3,-3.137956414,-3.131425337,1,1
415_chr3,-3.131425337,-2.916751853,1,1
415_chr3,-2.916751853,-2.905314867,1,1
415_chr3,-2.905314867,-2.883911947,1,1
415_chr3,-2.883911947,-2.843187257,1,1
415_chr3,-2.843187257,-2.636156902,1,1
415_chr3,-2.636156902,-1.998955186,1,1
415_chr3,-1.998955186,-1.927540592,1,1
415_chr3,-1.927540592,-1.835034045,1,1
415_chr3,-1.835034045,Inf,1,0
415_chr4,#NAME?,-3.250459549,1,1
415_chr4,-3.250459549,-3.201804626,1,1
415_chr4,-3.201804626,-3.172409236,1,1
415_chr4,-3.172409236,-3.09991663,1,1
415_chr4,-3.09991663,-3.056750541,1,1
415_chr4,-3.056750541,-3.030999126,1,1
415_chr4,-3.030999126,-2.772696939,1,1
415_chr4,-2.772696939,-2.401201039,1,1
415_chr4,-2.401201039,-1.395637305,1,1
415_chr4,-1.395637305,Inf,1,0
416_chr1,#NAME?,-3.364971347,1,1
416_chr1,-3.364971347,-3.335593306,1,1
416_chr1,-3.335593306,-3.111598973,1,1
416_chr1,-3.111598973,-3.05743363,1,1
416_chr1,-3.05743363,-2.981507401,1,1
416_chr1,-2.981507401,-2.863758574,1,1
416_chr1,-2.863758574,-2.646914463,1,1
416_chr1,-2.646914463,-2.607704838,1,1
416_chr1,-2.607704838,-2.59873101,1,1
416_chr1,-2.59873101,-2.452384208,1,1
416_chr1,-2.452384208,-2.307469584,1,1
416_chr1,-2.307469584,-2.044496004,1,1
416_chr1,-2.044496004,-0.188299208,1,1
416_chr1,-0.188299208,Inf,1,0
416_chr11,#NAME?,-4.533307247,1,1
416_chr11,-4.533307247,-4.070917332,1,1
416_chr11,-4.070917332,-3.727446159,1,1
416_chr11,-3.727446159,-3.622982472,1,1
416_chr11,-3.622982472,-3.512237306,1,1
416_chr11,-3.512237306,-3.397735894,1,1
416_chr11,-3.397735894,-3.38486786,1,1
416_chr11,-3.38486786,-2.858198189,1,1
416_chr11,-2.858198189,-2.549393447,1,1
416_chr11,-2.549393447,-2.178471671,1,0
416_chr11,-2.178471671,-1.769687417,1,0
416_chr11,-1.769687417,Inf,1,0
416_chr17,#NAME?,-2.974273827,1,1
416_chr17,-2.974273827,-2.965300876,1,1
416_chr17,-2.965300876,-2.800508067,1,1
416_chr17,-2.800508067,-2.732247392,1,1
416_chr17,-2.732247392,-2.673944659,1,1
416_chr17,-2.673944659,-2.642265876,1,1
416_chr17,-2.642265876,-2.612247288,1,1
416_chr17,-2.612247288,-2.48167105,1,1
416_chr17,-2.48167105,-2.333006603,1,1
416_chr17,-2.333006603,-2.19858863,1,1
416_chr17,-2.19858863,-2.037231059,1,1
416_chr17,-2.037231059,-1.868468286,1,1
416_chr17,-1.868468286,-0.983696302,1,1
416_chr17,-0.983696302,Inf,1,0
416_chr2,#NAME?,-3.818828252,1,1
416_chr2,-3.818828252,-3.798466916,1,1
416_chr2,-3.798466916,-3.63039745,1,1
416_chr2,-3.63039745,-3.62440892,1,1
416_chr2,-3.62440892,-3.51103069,1,1
416_chr2,-3.51103069,-3.483410324,1,1
416_chr2,-3.483410324,-3.222791034,1,1
416_chr2,-3.222791034,-2.981080341,1,1
416_chr2,-2.981080341,-2.776808126,1,1
416_chr2,-2.776808126,-2.647361241,1,1
416_chr2,-2.647361241,-2.41860635,1,1
416_chr2,-2.41860635,-2.375619225,1,1
416_chr2,-2.375619225,-1.488033513,1,0
416_chr2,-1.488033513,Inf,1,0
416_chr3,#NAME?,-4.054287716,1,1
416_chr3,-4.054287716,-4.042044703,1,1
416_chr3,-4.042044703,-3.950995837,1,1
416_chr3,-3.950995837,-3.909402705,1,1
416_chr3,-3.909402705,-3.845292292,1,1
416_chr3,-3.845292292,-3.53150479,1,1
416_chr3,-3.53150479,-3.332948151,1,1
416_chr3,-3.332948151,-3.331625186,1,1
416_chr3,-3.331625186,-3.322092208,1,1
416_chr3,-3.322092208,-3.100536767,1,1
416_chr3,-3.100536767,Inf,1,0
416_chr4,#NAME?,-4.373063356,1,1
416_chr4,-4.373063356,-4.306227535,1,1
416_chr4,-4.306227535,-4.271509494,1,1
416_chr4,-4.271509494,-4.252394073,1,1
416_chr4,-4.252394073,-4.233525842,1,1
416_chr4,-4.233525842,-4.035970081,1,1
416_chr4,-4.035970081,-3.942840824,1,1
416_chr4,-3.942840824,-3.521198204,1,1
416_chr4,-3.521198204,-3.504618454,1,1
416_chr4,-3.504618454,-2.477372623,1,1
416_chr4,-2.477372623,-2.276533318,1,1
416_chr4,-2.276533318,-1.450876563,1,1
416_chr4,-1.450876563,Inf,1,0
417_chr1,#NAME?,-2.427262959,1,1
417_chr1,-2.427262959,-2.237276009,1,1
417_chr1,-2.237276009,-2.189460877,1,1
417_chr1,-2.189460877,-2.14559964,1,1
417_chr1,-2.14559964,-2.084146694,1,1
417_chr1,-2.084146694,-1.987456856,1,1
417_chr1,-1.987456856,-1.941759506,1,1
417_chr1,-1.941759506,-1.734743763,1,1
417_chr1,-1.734743763,-1.085501946,1,1
417_chr1,-1.085501946,-1.008132125,1,1
417_chr1,-1.008132125,-0.598479065,1,1
417_chr1,-0.598479065,0.758976517,1,1
417_chr1,0.758976517,Inf,1,0
417_chr11,#NAME?,-3.124735107,1,1
417_chr11,-3.124735107,-2.962361796,1,1
417_chr11,-2.962361796,-2.891596757,1,1
417_chr11,-2.891596757,-2.809484148,1,1
417_chr11,-2.809484148,-2.795864905,1,1
417_chr11,-2.795864905,-2.695478851,1,1
417_chr11,-2.695478851,-2.584946194,1,1
417_chr11,-2.584946194,-2.418406169,1,1
417_chr11,-2.418406169,-1.84046265,1,1
417_chr11,-1.84046265,-1.567090024,1,0
417_chr11,-1.567090024,-1.448300132,1,0
417_chr11,-1.448300132,-0.358836379,1,0
417_chr11,-0.358836379,Inf,1,0
417_chr17,#NAME?,-2.893735874,1,1
417_chr17,-2.893735874,-2.8077352,1,1
417_chr17,-2.8077352,-2.719668766,1,1
417_chr17,-2.719668766,-2.641578293,1,1
417_chr17,-2.641578293,-2.628626754,1,1
417_chr17,-2.628626754,-2.593016482,1,1
417_chr17,-2.593016482,-2.445383932,1,1
417_chr17,-2.445383932,-2.364867675,1,1
417_chr17,-2.364867675,-2.32995424,1,1
417_chr17,-2.32995424,-2.26425648,1,1
417_chr17,-2.26425648,-2.231079787,1,1
417_chr17,-2.231079787,-2.111266577,1,1
417_chr17,-2.111266577,-0.860474033,1,1
417_chr17,-0.860474033,-0.454795284,1,1
417_chr17,-0.454795284,Inf,1,0
417_chr2,#NAME?,-3.530415854,1,1
417_chr2,-3.530415854,-3.475434532,1,1
417_chr2,-3.475434532,-3.333554743,1,1
417_chr2,-3.333554743,-3.28085176,1,1
417_chr2,-3.28085176,-3.177749701,1,1
417_chr2,-3.177749701,-2.872985783,1,1
417_chr2,-2.872985783,-2.815050399,1,1
417_chr2,-2.815050399,-2.626298141,1,1
417_chr2,-2.626298141,-2.617199423,1,1
417_chr2,-2.617199423,-2.067139967,1,1
417_chr2,-2.067139967,-1.347416572,1,1
417_chr2,-1.347416572,Inf,1,0
417_chr3,#NAME?,-3.233838719,1,1
417_chr3,-3.233838719,-3.140378152,1,1
417_chr3,-3.140378152,-3.094526362,1,1
417_chr3,-3.094526362,-2.839475606,1,1
417_chr3,-2.839475606,-2.832326271,1,1
417_chr3,-2.832326271,-2.765877739,1,1
417_chr3,-2.765877739,-2.283956562,1,1
417_chr3,-2.283956562,-2.164799303,1,1
417_chr3,-2.164799303,-1.279092721,1,1
417_chr3,-1.279092721,Inf,1,0
417_chr4,#NAME?,-4.005776533,1,0
417_chr4,-4.005776533,-3.932195485,1,0
417_chr4,-3.932195485,-3.69278168,1,0
417_chr4,-3.69278168,-3.690893118,1,0
417_chr4,-3.690893118,-3.574887101,1,0
417_chr4,-3.574887101,-3.381007615,1,0
417_chr4,-3.381007615,-3.142422387,1,0
417_chr4,-3.142422387,-2.962869801,1,0
417_chr4,-2.962869801,-2.950159811,1,0
417_chr4,-2.950159811,-2.648052588,1,0
417_chr4,-2.648052588,-1.963318051,1,0
417_chr4,-1.963318051,-1.338978177,1,0
417_chr4,-1.338978177,0.204337622,1,0
417_chr4,0.204337622,Inf,1,1
418_chr1,#NAME?,-3.733499311,1,1
418_chr1,-3.733499311,-3.695569652,1,1
418_chr1,-3.695569652,-3.561174653,1,1
418_chr1,-3.561174653,-3.4712365,1,1
418_chr1,-3.4712365,-3.368490595,1,1
418_chr1,-3.368490595,-3.332441169,1,1
418_chr1,-3.332441169,-3.331435939,1,1
418_chr1,-3.331435939,-3.135839206,1,1
418_chr1,-3.135839206,-2.561811052,1,1
418_chr1,-2.561811052,-2.539358549,1,1
418_chr1,-2.539358549,0.030185752,1,1
418_chr1,0.030185752,Inf,1,0
418_chr11,#NAME?,-3.551950797,1,1
418_chr11,-3.551950797,-3.484897099,1,1
418_chr11,-3.484897099,-3.388222737,1,1
418_chr11,-3.388222737,-3.26917762,1,1
418_chr11,-3.26917762,-3.037955196,1,1
418_chr11,-3.037955196,-2.898074842,1,1
418_chr11,-2.898074842,-2.86391886,1,1
418_chr11,-2.86391886,-2.778337672,1,1
418_chr11,-2.778337672,-1.740121693,1,1
418_chr11,-1.740121693,-1.729091338,1,0
418_chr11,-1.729091338,Inf,1,0
418_chr17,#NAME?,-3.905556848,1,1
418_chr17,-3.905556848,-3.776399056,1,1
418_chr17,-3.776399056,-3.752002525,1,1
418_chr17,-3.752002525,-3.559111252,1,1
418_chr17,-3.559111252,-3.32158405,1,1
418_chr17,-3.32158405,-3.235326047,1,1
418_chr17,-3.235326047,-3.129520165,1,1
418_chr17,-3.129520165,-3.024245329,1,1
418_chr17,-3.024245329,-2.522893412,1,1
418_chr17,-2.522893412,-2.26868767,1,1
418_chr17,-2.26868767,Inf,1,0
418_chr2,#NAME?,-4.217499602,1,1
418_chr2,-4.217499602,-4.20648741,1,1
418_chr2,-4.20648741,-4.192256445,1,1
418_chr2,-4.192256445,-4.147605497,1,1
418_chr2,-4.147605497,-4.120441492,1,1
418_chr2,-4.120441492,-3.983054245,1,1
418_chr2,-3.983054245,-3.932288323,1,1
418_chr2,-3.932288323,-3.622156083,1,1
418_chr2,-3.622156083,-3.593600572,1,1
418_chr2,-3.593600572,-3.385077544,1,1
418_chr2,-3.385077544,-3.235738799,1,1
418_chr2,-3.235738799,-2.832163025,1,1
418_chr2,-2.832163025,-2.699237298,1,0
418_chr2,-2.699237298,Inf,1,0
418_chr3,#NAME?,-3.656429314,1,1
418_chr3,-3.656429314,-3.582028934,1,1
418_chr3,-3.582028934,-3.571399718,1,1
418_chr3,-3.571399718,-3.490951108,1,1
418_chr3,-3.490951108,-3.455933076,1,1
418_chr3,-3.455933076,-3.127783531,1,1
418_chr3,-3.127783531,-3.027808129,1,1
418_chr3,-3.027808129,-2.992352865,1,1
418_chr3,-2.992352865,-2.644290198,1,1
418_chr3,-2.644290198,Inf,1,0
418_chr4,#NAME?,-3.941353563,1,1
418_chr4,-3.941353563,-3.867336294,1,1
418_chr4,-3.867336294,-3.8480295,1,1
418_chr4,-3.8480295,-3.723501363,1,1
418_chr4,-3.723501363,-3.486555674,1,1
418_chr4,-3.486555674,-3.379034542,1,1
418_chr4,-3.379034542,-3.08899568,1,1
418_chr4,-3.08899568,-3.026873041,1,1
418_chr4,-3.026873041,-1.935135353,1,1
418_chr4,-1.935135353,-1.564008609,1,1
418_chr4,-1.564008609,Inf,1,0
419_chr1,#NAME?,-3.14874224,1,1
419_chr1,-3.14874224,-3.055949918,1,1
419_chr1,-3.055949918,-2.982054483,1,1
419_chr1,-2.982054483,-2.755190512,1,1
419_chr1,-2.755190512,-2.720519359,1,1
419_chr1,-2.720519359,-2.633001676,1,1
419_chr1,-2.633001676,-2.497464395,1,1
419_chr1,-2.497464395,-2.271160733,1,1
419_chr1,-2.271160733,-2.089854426,1,1
419_chr1,-2.089854426,-1.990529174,1,1
419_chr1,-1.990529174,-1.9824714,1,1
419_chr1,-1.9824714,0.827788229,1,1
419_chr1,0.827788229,Inf,1,0
419_chr11,#NAME?,-3.201924677,3,2
419_chr11,-3.201924677,-3.065612145,3,2
419_chr11,-3.065612145,-3.064882773,3,2
419_chr11,-3.064882773,-2.797947115,3,2
419_chr11,-2.797947115,-2.489599902,3,2
419_chr11,-2.489599902,-2.40784778,3,2
419_chr11,-2.40784778,-2.370600095,3,2
419_chr11,-2.370600095,-2.138949562,3,2
419_chr11,-2.138949562,-1.952178061,3,2
419_chr11,-1.952178061,-1.707480179,3,1
419_chr11,-1.707480179,1.770634898,3,0
419_chr11,1.770634898,Inf,3,1
419_chr17,#NAME?,-3.473342629,1,1
419_chr17,-3.473342629,-3.456399378,1,1
419_chr17,-3.456399378,-3.344271083,1,1
419_chr17,-3.344271083,-3.329034751,1,1
419_chr17,-3.329034751,-3.195417578,1,1
419_chr17,-3.195417578,-3.096438243,1,1
419_chr17,-3.096438243,-3.077612588,1,1
419_chr17,-3.077612588,-3.064468192,1,1
419_chr17,-3.064468192,-2.783895653,1,1
419_chr17,-2.783895653,-2.698264275,1,1
419_chr17,-2.698264275,-2.04287148,1,1
419_chr17,-2.04287148,-2.0376628,1,0
419_chr17,-2.0376628,0.442828685,1,0
419_chr17,0.442828685,Inf,1,1
419_chr2,#NAME?,-3.52311516,1,0
419_chr2,-3.52311516,-3.502303045,1,0
419_chr2,-3.502303045,-3.407594737,1,0
419_chr2,-3.407594737,-3.297632294,1,0
419_chr2,-3.297632294,-3.276574031,1,0
419_chr2,-3.276574031,-3.240074171,1,0
419_chr2,-3.240074171,-3.041038333,1,0
419_chr2,-3.041038333,-2.992881993,1,0
419_chr2,-2.992881993,-2.837367043,1,0
419_chr2,-2.837367043,-2.829078035,1,0
419_chr2,-2.829078035,-2.723690416,1,0
419_chr2,-2.723690416,-2.38859105,1,0
419_chr2,-2.38859105,-2.097701697,1,0
419_chr2,-2.097701697,1.824284706,1,0
419_chr2,1.824284706,Inf,1,1
419_chr3,#NAME?,-3.681242187,1,1
419_chr3,-3.681242187,-3.523318321,1,1
419_chr3,-3.523318321,-3.501902364,1,1
419_chr3,-3.501902364,-3.500428437,1,1
419_chr3,-3.500428437,-3.488222808,1,1
419_chr3,-3.488222808,-3.473363158,1,1
419_chr3,-3.473363158,-3.049405241,1,1
419_chr3,-3.049405241,-2.970456775,1,1
419_chr3,-2.970456775,-2.955069014,1,1
419_chr3,-2.955069014,-2.734973392,1,1
419_chr3,-2.734973392,-2.718600691,1,1
419_chr3,-2.718600691,-2.64326149,1,1
419_chr3,-2.64326149,-2.540342286,1,1
419_chr3,-2.540342286,Inf,1,0
419_chr4,#NAME?,-3.608688,1,0
419_chr4,-3.608688,-3.540447975,1,0
419_chr4,-3.540447975,-3.515891964,1,0
419_chr4,-3.515891964,-3.514718402,1,0
419_chr4,-3.514718402,-3.333144156,1,0
419_chr4,-3.333144156,-3.317629923,1,0
419_chr4,-3.317629923,-2.526971138,1,0
419_chr4,-2.526971138,-2.198501397,1,0
419_chr4,-2.198501397,-1.202850139,1,0
419_chr4,-1.202850139,-0.581100249,1,0
419_chr4,-0.581100249,Inf,1,1
41_chr1,#NAME?,-4.423839706,1,1
41_chr1,-4.423839706,-4.020783475,1,1
41_chr1,-4.020783475,-3.761606891,1,1
41_chr1,-3.761606891,-3.757058657,1,1
41_chr1,-3.757058657,-3.717891579,1,1
41_chr1,-3.717891579,-3.38245399,1,1
41_chr1,-3.38245399,-3.350961346,1,1
41_chr1,-3.350961346,-3.261282039,1,1
41_chr1,-3.261282039,-2.55248173,1,1
41_chr1,-2.55248173,-2.174603581,1,1
41_chr1,-2.174603581,-1.250980386,1,1
41_chr1,-1.250980386,-1.102054768,1,1
41_chr1,-1.102054768,Inf,1,0
41_chr11,#NAME?,-4.155749247,1,1
41_chr11,-4.155749247,-3.796417289,1,1
41_chr11,-3.796417289,-3.776575717,1,1
41_chr11,-3.776575717,-3.593092214,1,1
41_chr11,-3.593092214,-3.559721492,1,1
41_chr11,-3.559721492,-3.490039132,1,1
41_chr11,-3.490039132,-3.278860563,1,1
41_chr11,-3.278860563,-3.256469057,1,1
41_chr11,-3.256469057,-3.221853009,1,1
41_chr11,-3.221853009,-3.167190099,1,1
41_chr11,-3.167190099,-2.734479437,1,1
41_chr11,-2.734479437,-2.707115583,1,1
41_chr11,-2.707115583,Inf,1,0
41_chr17,#NAME?,-4.422759665,1,1
41_chr17,-4.422759665,-4.308798631,1,1
41_chr17,-4.308798631,-3.976366943,1,1
41_chr17,-3.976366943,-3.887356817,1,1
41_chr17,-3.887356817,-3.809532464,1,1
41_chr17,-3.809532464,-3.751053672,1,1
41_chr17,-3.751053672,-3.655162282,1,1
41_chr17,-3.655162282,-3.366027551,1,1
41_chr17,-3.366027551,-3.235933649,1,1
41_chr17,-3.235933649,-3.20891482,1,1
41_chr17,-3.20891482,-3.020696219,1,1
41_chr17,-3.020696219,-2.906367458,1,1
41_chr17,-2.906367458,Inf,1,0
41_chr2,#NAME?,-4.472869739,1,1
41_chr2,-4.472869739,-4.162581886,1,1
41_chr2,-4.162581886,-4.072062033,1,1
41_chr2,-4.072062033,-4.05702803,1,1
41_chr2,-4.05702803,-3.967116878,1,1
41_chr2,-3.967116878,-3.831857781,1,1
41_chr2,-3.831857781,-3.7851372,1,1
41_chr2,-3.7851372,-3.60054763,1,1
41_chr2,-3.60054763,-3.486099414,1,1
41_chr2,-3.486099414,-3.472832631,1,1
41_chr2,-3.472832631,-3.341761381,1,1
41_chr2,-3.341761381,-2.977245908,1,1
41_chr2,-2.977245908,Inf,1,0
41_chr3,#NAME?,-4.64342221,1,1
41_chr3,-4.64342221,-4.451338594,1,1
41_chr3,-4.451338594,-4.447172583,1,1
41_chr3,-4.447172583,-4.051481771,1,1
41_chr3,-4.051481771,-4.004979548,1,1
41_chr3,-4.004979548,-3.820241579,1,1
41_chr3,-3.820241579,-3.799141651,1,1
41_chr3,-3.799141651,-3.720891011,1,1
41_chr3,-3.720891011,-3.397258764,1,0
41_chr3,-3.397258764,-3.234114929,1,0
41_chr3,-3.234114929,Inf,1,0
41_chr4,#NAME?,-3.744683409,1,1
41_chr4,-3.744683409,-3.713431886,1,1
